time,tavg,tmin,tmax,prcp,,,,,
06-05-2002,32.1,28.5,,,,,,,
07-05-2002,33.7,26.6,42,0.5,,,,,
08-05-2002,32.4,28.5,40.3,0,,,,,
09-05-2002,32.7,27.8,41,,,,,,
10-05-2002,33.3,29.1,40.8,,,,,,
11-05-2002,32.3,29,39.4,,,,,,
12-05-2002,34.8,28.7,44.2,,,,,,
13-05-2002,34.3,29.1,40.6,,,,,,
14-05-2002,31.9,,39,,,,,,
15-05-2002,28.1,22.9,36.7,24.9,,,,,
16-05-2002,29.2,,34.5,0,,,,,
17-05-2002,31,26.5,37.3,,,,,,
18-05-2002,31.3,26.3,37.6,,,,,,
19-05-2002,34.2,29,44.8,,,,,,
20-05-2002,35.4,28.9,46.1,,,,,,
21-05-2002,34.4,28.7,42,,,,,,
22-05-2002,33.5,29.1,41.2,,,,,,
23-05-2002,31.3,,38.9,,,,,,
24-05-2002,29.4,,38.4,7.1,,,,,
25-05-2002,28.2,22,33.5,45,,,,,
26-05-2002,29.1,,36.7,0,,,,,
27-05-2002,29.1,,36.9,,,,,,
28-05-2002,31.1,24,36.6,1,,,,,
29-05-2002,28.6,21.3,35.4,17,,,,,
30-05-2002,29.2,24.4,35.6,0,,,,,
31-05-2002,29.9,26.6,35.2,,,,,,
01-06-2002,30.9,25.3,,0,,,,,
02-06-2002,32.3,27.8,38.1,,,,,,
03-06-2002,32.1,28.4,39.8,,,,,,
04-06-2002,31.7,28.4,38.5,,,,,,
05-06-2002,29.7,,37.6,,,,,,
06-06-2002,30.9,25.6,,,,,,,
07-06-2002,32.1,,38,,,,,,
08-06-2002,31.4,28.3,37.8,,,,,,
09-06-2002,31.3,,36.2,,,,,,
10-06-2002,27.3,24.6,,4.1,,,,,
11-06-2002,29,25.4,32.1,0.5,,,,,
12-06-2002,28.2,,32,6.1,,,,,
13-06-2002,28.3,24,33,22.1,,,,,
14-06-2002,30.2,,35.8,0,,,,,
15-06-2002,29.7,24,34.1,51.1,,,,,
16-06-2002,30.1,,37.5,0,,,,,
17-06-2002,30.6,23.1,35.1,29,,,,,
18-06-2002,32.2,26.9,37.1,0,,,,,
19-06-2002,30.7,,37.2,,,,,,
20-06-2002,29.7,25.3,35.5,,,,,,
21-06-2002,30,,,,,,,,
22-06-2002,29.8,,35.6,,,,,,
23-06-2002,29.2,24.9,32.3,13,,,,,
24-06-2002,27.4,25.2,30.7,0.5,,,,,
25-06-2002,27.1,24.6,29,14,,,,,
26-06-2002,29.3,25.9,33.8,0.5,,,,,
27-06-2002,29.8,26.3,34.2,0,,,,,
28-06-2002,29.3,,34.9,,,,,,
29-06-2002,30.1,26.7,35.3,,,,,,
30-06-2002,28.7,24.9,33.3,11.9,,,,,
01-07-2002,29.9,,35.1,1,,,,,
02-07-2002,28.3,26.7,33,35.1,,,,,
03-07-2002,28.2,27,32.2,5.1,,,,,
04-07-2002,29.2,26.3,34.6,10.9,,,,,
05-07-2002,30.1,26,35.3,2,,,,,
06-07-2002,29.3,26.8,,0.5,,,,,
07-07-2002,30.9,27.2,35.8,0.5,,,,,
08-07-2002,30.5,28,33.4,0,,,,,
09-07-2002,31.9,27.4,37.3,,,,,,
10-07-2002,30.9,27.6,36.8,,,,,,
11-07-2002,31.6,28.2,35.1,,,,,,
12-07-2002,30.1,,36.8,,,,,,
13-07-2002,30.8,26.2,36.7,,,,,,
14-07-2002,31.3,,37.9,,,,,,
15-07-2002,29.4,25.4,34.7,10.9,,,,,
16-07-2002,28.7,,35.8,2,,,,,
17-07-2002,28.1,24.1,32.7,80,,,,,
18-07-2002,28.8,25.8,32.7,78,,,,,
19-07-2002,29.6,26.3,33,18,,,,,
20-07-2002,28.5,,33.4,0,,,,,
21-07-2002,27.9,,31,,,,,,
22-07-2002,26.9,24.8,30,1,,,,,
23-07-2002,28.4,,31.1,0,,,,,
24-07-2002,30.2,25.1,35.5,,,,,,
25-07-2002,31.6,27.4,36,,,,,,
26-07-2002,31.7,27.3,36.8,,,,,,
27-07-2002,30.8,,37.4,,,,,,
28-07-2002,28.8,27.1,34,,,,,,
29-07-2002,29.7,,35.5,,,,,,
30-07-2002,27.4,24.4,29.6,,,,,,
31-07-2002,28.1,24.3,31.5,,,,,,
01-08-2002,29.6,26,34.2,,,,,,
02-08-2002,29.3,26.7,32.6,,,,,,
03-08-2002,28.9,26.7,31.5,4.1,,,,,
04-08-2002,27.4,24.5,31,39.9,,,,,
05-08-2002,27.1,,33.7,0,,,,,
06-08-2002,29.6,24.2,33.6,45,,,,,
07-08-2002,27.9,25.4,33.1,0,,,,,
08-08-2002,25.3,,31,,,,,,
09-08-2002,26.8,24.7,30.4,,,,,,
10-08-2002,29,25.5,32,,,,,,
11-08-2002,29.4,25.7,33,,,,,,
12-08-2002,27.8,,31.7,,,,,,
13-08-2002,26.9,25.3,,,,,,,
14-08-2002,27.5,,32.2,,,,,,
15-08-2002,26.6,24,32.1,10.9,,,,,
16-08-2002,27.5,24.3,30.8,46,,,,,
17-08-2002,28.9,27,33.1,3,,,,,
18-08-2002,29.4,26,33.6,0.5,,,,,
19-08-2002,29.3,26.6,33.5,0,,,,,
20-08-2002,28.7,,33.1,,,,,,
21-08-2002,27.5,25.9,33.3,0.3,,,,,
22-08-2002,26.7,,29,0.5,,,,,
23-08-2002,25.9,24.6,27.8,63,,,,,
24-08-2002,27.3,25,31.1,71.9,,,,,
25-08-2002,27.7,24.2,32.7,10.9,,,,,
26-08-2002,29.9,25.7,33.6,0,,,,,
27-08-2002,26.6,,33.1,,,,,,
28-08-2002,26.7,23.8,31.6,,,,,,
29-08-2002,26.9,24.7,31,,,,,,
30-08-2002,26.9,24.7,30.6,2,,,,,
31-08-2002,26.8,24.2,29.5,0,,,,,
01-09-2002,27.2,25.5,29.6,0,,,,,
02-09-2002,26.4,,31.6,19.1,,,,,
03-09-2002,27.6,,31.6,0,,,,,
04-09-2002,27.8,,33.6,0,,,,,
05-09-2002,26.9,23.9,31.7,2,,,,,
06-09-2002,27.8,24.6,32.5,7.9,,,,,
07-09-2002,27.1,,31.5,0,,,,,
08-09-2002,25.7,,28.8,1,,,,,
09-09-2002,26.7,25,30,39.9,,,,,
10-09-2002,27.1,25.1,39.8,4.1,,,,,
11-09-2002,28.2,25.3,31.9,7.1,,,,,
12-09-2002,27.2,25.9,30.4,0.5,,,,,
13-09-2002,28.1,25.5,32.6,0,,,,,
14-09-2002,29.1,25.1,33.6,0,,,,,
15-09-2002,28.3,,33.9,,,,,,
16-09-2002,28.7,24.2,33.9,25.9,,,,,
17-09-2002,28.7,24.5,34.3,0,,,,,
18-09-2002,28.8,24.6,34.4,0,,,,,
19-09-2002,28.2,25.1,33.4,,,,,,
20-09-2002,26.6,,31.5,,,,,,
21-09-2002,27,23.6,30.6,1,,,,,
22-09-2002,26.3,25.3,27.5,0,,,,,
23-09-2002,26.2,25,30.3,26.9,,,,,
24-09-2002,27.5,25.1,,4.1,,,,,
25-09-2002,27.9,24,34.1,0,,,,,
26-09-2002,26.9,,31.6,1,,,,,
27-09-2002,26.6,24.1,31,70.1,,,,,
28-09-2002,27.1,24.2,32.6,7.1,,,,,
29-09-2002,29,25.1,34,0,,,,,
30-09-2002,29.2,25.5,33.8,0,,,,,
01-10-2002,29.1,25.3,33.9,0,,,,,
02-10-2002,28.9,25.1,34.7,,,,,,
03-10-2002,28.9,25.1,34.6,0,,,,,
04-10-2002,29.3,25.2,34.5,0,,,,,
05-10-2002,29.2,,34.6,,,,,,
06-10-2002,29,25.6,34,0,,,,,
07-10-2002,29.6,25,35.2,,,,,,
08-10-2002,28.7,25.3,34.5,,,,,,
09-10-2002,27.3,,32.5,6.1,,,,,
10-10-2002,26.8,24.9,31.9,4.1,,,,,
11-10-2002,27,24.5,31.6,0.8,,,,,
12-10-2002,27.2,24.4,32.6,0.5,,,,,
13-10-2002,25.1,23.7,26.8,4.1,,,,,
14-10-2002,26.8,24.1,30.5,0.8,,,,,
15-10-2002,27.3,23.6,31.6,0,,,,,
16-10-2002,27.3,,31.5,0,,,,,
17-10-2002,28.5,24.5,,0,,,,,
18-10-2002,28.1,,34.6,,,,,,
19-10-2002,27,23.6,30.7,48,,,,,
20-10-2002,26.8,22,32.1,0,,,,,
21-10-2002,25.9,21.6,,0,,,,,
22-10-2002,26.8,20.8,32.6,0,,,,,
23-10-2002,27,22.7,32.6,0,,,,,
24-10-2002,26.3,23.6,30.3,0,,,,,
25-10-2002,26.7,23.5,32.4,,,,,,
26-10-2002,,,,,,,,,
27-10-2002,26.1,22,32,0,,,,,
28-10-2002,24.8,,,0,,,,,
29-10-2002,24.4,18,32.9,0,,,,,
30-10-2002,25.4,19.2,32.2,0,,,,,
31-10-2002,25.5,19.8,32.1,0,,,,,
01-11-2002,25.3,21.8,31.2,,,,,,
02-11-2002,24.7,,28.6,0,,,,,
03-11-2002,25.4,21,31.6,0,,,,,
04-11-2002,24.5,18.7,31.8,0,,,,,
05-11-2002,26.1,18.6,32.3,,,,,,
06-11-2002,24.7,18.2,31.9,0,,,,,
07-11-2002,24.7,21.1,,0,,,,,
08-11-2002,26.3,21.2,32,0,,,,,
09-11-2002,25.7,21.2,31.4,0,,,,,
10-11-2002,25.7,22.1,30.3,0,,,,,
11-11-2002,22.4,,24.9,0.5,,,,,
12-11-2002,22.6,,25.8,29,,,,,
13-11-2002,25.3,,30,0,,,,,
14-11-2002,24,,29.9,0,,,,,
15-11-2002,22.6,19,30,0,,,,,
16-11-2002,22.4,16.8,29.7,0,,,,,
17-11-2002,22.3,17.1,29.9,0,,,,,
18-11-2002,21.1,,29.6,0,,,,,
19-11-2002,22.1,,30.6,0,,,,,
20-11-2002,22,15.1,30.3,0,,,,,
21-11-2002,22.7,15.6,30.4,0,,,,,
22-11-2002,22.1,14.5,30.2,0,,,,,
23-11-2002,22.3,16.2,29.4,0,,,,,
24-11-2002,22.9,15.5,29.4,0,,,,,
25-11-2002,23.2,,30.4,0,,,,,
26-11-2002,24.9,18.1,31.1,0,,,,,
27-11-2002,22.8,17.2,30.5,0,,,,,
28-11-2002,22.3,15.5,30.8,0,,,,,
29-11-2002,21.8,15,29.6,0,,,,,
30-11-2002,21.5,14.3,30.6,0,,,,,
01-12-2002,19.2,14.4,31,0,,,,,
02-12-2002,21.3,15.1,30.6,0,,,,,
03-12-2002,20.9,,29.8,0,,,,,
04-12-2002,19.8,13,29.7,0,,,,,
05-12-2002,22.2,14.2,30.6,0,,,,,
06-12-2002,21.6,14.5,30.6,0,,,,,
07-12-2002,21.6,16.3,29.5,0,,,,,
08-12-2002,22.4,16.7,28.6,0,,,,,
09-12-2002,21.9,15.4,30.8,0,,,,,
10-12-2002,22,,30.9,0,,,,,
11-12-2002,21.7,15.6,28.5,0,,,,,
12-12-2002,20.6,14.5,,0,,,,,
13-12-2002,22.8,14.1,30.6,,,,,,
14-12-2002,20.7,15.6,,0,,,,,
15-12-2002,20.6,15.5,30.6,0,,,,,
16-12-2002,21.3,,30.3,0,,,,,
17-12-2002,21.2,14,30.2,0,,,,,
18-12-2002,22.7,14,32.6,0,,,,,
19-12-2002,23.2,15.1,33.3,0,,,,,
20-12-2002,23.9,15.7,33.5,0,,,,,
21-12-2002,23.3,15.6,33.3,0,,,,,
22-12-2002,23.2,,32.1,0,,,,,
23-12-2002,21.7,,31.5,0,,,,,
24-12-2002,23.7,,,0,,,,,
25-12-2002,23,16.2,31.6,0,,,,,
26-12-2002,22.6,16.6,30.2,0,,,,,
27-12-2002,22,17.1,29.2,0,,,,,
28-12-2002,22.6,15.6,29.5,0,,,,,
29-12-2002,19.4,15,28.6,0,,,,,
30-12-2002,21.4,16.6,28.5,0,,,,,
31-12-2002,20.7,14.6,,0,,,,,
01-01-2003,22.4,16.6,29.6,0,,,,,
02-01-2003,20.2,,26.9,0,,,,,
03-01-2003,18.9,15.8,28.2,0,,,,,
04-01-2003,20.6,14.1,29.5,0,,,,,
05-01-2003,21.7,14.5,30,0,,,,,
06-01-2003,19.4,14.3,27.1,0,,,,,
07-01-2003,18.5,14,27.6,0,,,,,
08-01-2003,19.8,13.1,,0,,,,,
09-01-2003,18.2,14.5,27.1,0,,,,,
10-01-2003,18.8,13.6,26.9,0,,,,,
11-01-2003,17.1,11.9,,,,,,,
12-01-2003,20.1,11.6,27.1,,,,,,
13-01-2003,,,,,,,,,
14-01-2003,19,14,26.1,0,,,,,
15-01-2003,18.3,11.7,27.1,0,,,,,
16-01-2003,17.8,,25.5,0,,,,,
17-01-2003,17,9,26.1,0,,,,,
18-01-2003,17.9,9.3,,,,,,,
19-01-2003,19.3,11.1,27.8,0,,,,,
20-01-2003,20.2,12.6,29.6,0,,,,,
21-01-2003,22.9,13,31.8,0,,,,,
22-01-2003,22.3,16.2,30.1,0,,,,,
23-01-2003,23.3,16.7,,0,,,,,
24-01-2003,23.8,,29,0,,,,,
25-01-2003,23,19.9,29.1,0,,,,,
26-01-2003,23.8,20.5,31.6,0,,,,,
27-01-2003,25.2,20.3,33.1,0,,,,,
28-01-2003,24.6,20.5,33.6,0,,,,,
29-01-2003,22.5,18.3,32.6,0,,,,,
30-01-2003,24.6,,31.6,0,,,,,
31-01-2003,23.7,20,31.5,0,,,,,
01-02-2003,24.4,20.8,32.6,0,,,,,
02-02-2003,24.7,20.6,31.1,0,,,,,
03-02-2003,24.3,,32.2,0,,,,,
04-02-2003,24.4,18,,,,,,,
05-02-2003,23.4,18,30.6,0,,,,,
06-02-2003,23.2,,31.5,0,,,,,
07-02-2003,24.3,18,32.8,0,,,,,
08-02-2003,25.2,18.9,33.4,0,,,,,
09-02-2003,24.7,,32.3,0,,,,,
10-02-2003,24.1,18.7,31.9,0,,,,,
11-02-2003,24.4,18.2,32.4,0,,,,,
12-02-2003,25.4,18.8,32.8,0,,,,,
13-02-2003,24.2,20.2,32.8,,,,,,
14-02-2003,23.1,,30,0,,,,,
15-02-2003,22.3,19.8,30.2,2,,,,,
16-02-2003,24.6,19.8,31.1,7.9,,,,,
17-02-2003,26.4,21.3,32.8,0,,,,,
18-02-2003,25,20.8,32.3,0,,,,,
19-02-2003,26.3,20.3,32.6,0,,,,,
20-02-2003,24.1,,31.8,,,,,,
21-02-2003,25.8,18.7,31.4,0,,,,,
22-02-2003,25.9,20,31.6,,,,,,
23-02-2003,,,,,,,,,
24-02-2003,25.4,21,34.1,0,,,,,
25-02-2003,26.7,,35.1,0,,,,,
26-02-2003,27.4,22.3,34.7,0,,,,,
27-02-2003,25.3,21.2,,,,,,,
